,gold,debt,stock_t,ceiling,ratio,real10,band_p10,band_p50,band_p90,pctile_20y,model_ratio
2012-05-01,1589,15855037000000.0,175323.13198351403,2812.787847400598,0.5649199606249914,-0.34136363636363637,0.22516857582157568,0.32567116823427616,0.5049852395915799,0.9416666666666667,0.44530152347581103
2012-06-01,1599,15855037000000.0,175574.14989185863,2808.7664118845696,0.5692890634245142,-0.5004761904761905,0.22516857582157568,0.32567116823427616,0.5100093368115268,0.9416666666666667,0.45138531785798675
2012-07-01,1594,16066240000000.0,175817.41263351604,2842.24363861648,0.5608245466162471,-0.6019047619047619,0.22516857582157568,0.32567116823427616,0.512741793486062,0.9333333333333333,0.45530682854030075
2012-08-01,1630,16066240000000.0,176069.13822540187,2838.1800902318764,0.5743116885394086,-0.5856521739130435,0.22516857582157568,0.32567116823427616,0.5148001692725896,0.9458333333333333,0.4546761737710843
2012-09-01,1745,16066240000000.0,176321.2242239883,2834.122351491897,0.6157108916209714,-0.7131578947368421,0.22516857582157568,0.32567116823427616,0.5251692336190186,0.9791666666666666,0.459647373861821
2012-10-01,1747,16432730000000.0,176565.52205737404,2894.7612753686117,0.603503996984187,-0.7485714285714286,0.22516857582157568,0.32567116823427616,0.525943432114745,0.9666666666666667,0.46103769775124515
2012-11-01,1722,16432730000000.0,176818.31875072073,2890.62264265447,0.5957194047365106,-0.7725,0.22516857582157568,0.3262843761976201,0.5323470381096929,0.9583333333333334,0.4619795057270511
2012-12-01,1685,16432730000000.0,177063.3053220414,2886.6231480730385,0.58372704491226,-0.7575000000000001,0.22516857582157568,0.32679599034911705,0.5370855592491164,0.9333333333333333,0.4613888938786522
2013-01-01,1672,16771381000000.0,177316.81471377818,2941.8995607973407,0.5683402731624322,-0.6085714285714287,0.22516857582157568,0.3270698465969483,0.5396256899090628,0.9166666666666666,0.45556577043099755
2013-02-01,1628,16771381000000.0,177570.68706616096,2937.693534598348,0.5541762545433746,-0.5705263157894737,0.22516857582157568,0.3272601263925601,0.5463886673014444,0.9041666666666667,0.4540900247080052
2013-03-01,1593,16771381000000.0,177800.30353103697,2933.8997120293902,0.5429633444757781,-0.585,0.22516857582157568,0.3275159544592943,0.5463886673014444,0.8916666666666667,0.45465088547979193
2013-04-01,1488,16738320000000.0,178054.8681158151,2923.9298694396316,0.5089041346553137,-0.6522727272727272,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.8541666666666666,0.45726683552493524
2013-05-01,1414,16738320000000.0,178301.56795978406,2919.8842906439945,0.4842657650958269,-0.35500000000000004,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.8125,0.44581969227157464
2013-06-01,1343,16738320000000.0,178556.8502270894,2915.709739619843,0.4606082634875389,0.2515,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.7875,0.42334609651360494
2013-07-01,1286,16738180000000.0,178804.24558087418,2911.651180904096,0.4416737858003596,0.46,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.7541666666666667,0.4158848386737189
2013-08-01,1352,16738180000000.0,179060.24755403685,2907.4884007356623,0.4650061543350998,0.5527272727272727,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.7875,0.4126089402827424
2013-09-01,1349,16738180000000.0,179316.6160565851,2903.331572083275,0.4646386285917835,0.6639999999999999,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.7833333333333333,0.4087119056354982
2013-10-01,1317,17156119000000.0,179565.06408651164,2971.708062971323,0.4431794685387671,0.42863636363636365,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.75,0.4169987391709427
2013-11-01,1276,17156119000000.0,179822.15535729154,2967.459419633809,0.429997455586928,0.5478947368421053,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.725,0.4127790265156101
2013-12-01,1222,17156119000000.0,180071.3038256162,2963.353612914415,0.41237063125861,0.7385714285714285,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.7,0.40612085780513724
2014-01-01,1244,17601227000000.0,180329.11990229593,3035.889907345265,0.4097645296656413,0.6319047619047619,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.6916666666666667,0.4098321643860932
2014-02-01,1300,17601227000000.0,180587.3051056937,3031.549503390721,0.4288236093608166,0.5521052631578948,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.7208333333333333,0.41263082863969985
2014-03-01,1336,17601227000000.0,180820.8223561191,3027.634472503592,0.4412685917449088,0.5557142857142857,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.7375,0.41250384423783465
2014-04-01,1298,17632606000000.0,181079.71155174015,3028.6957407300924,0.4285673144860388,0.5428571428571429,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.7083333333333334,0.4129564046254717
2014-05-01,1289,17632606000000.0,181330.60239824431,3024.5052068205073,0.4261854127720459,0.3680952380952381,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.7,0.41915734242100544
2014-06-01,1279,17632606000000.0,181590.2214685741,3020.1810795428814,0.4234845415936393,0.36952380952380953,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.6958333333333333,0.4191062779866077
2014-07-01,1311,17824071000000.0,181841.81964039977,3048.751818395912,0.4300120436466938,0.27954545454545454,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.7208333333333333,0.4223347389825194
2014-08-01,1295,17824071000000.0,182102.17064314135,3044.3930258003797,0.4253721477566257,0.22380952380952382,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.6916666666666667,0.42434702910715205
2014-09-01,1237,17824071000000.0,182362.89440196712,3040.040464959357,0.4069024785222843,0.46095238095238095,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.6541666666666667,0.41585106081651424
2014-10-01,1222,18141444000000.0,182615.56313307665,3089.8898885781828,0.3954833486193597,0.38409090909090904,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.6375,0.41858593050550763
2014-11-01,1175,18141444000000.0,182877.02193871295,3085.472280990029,0.3808169035383394,0.44555555555555554,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.6083333333333333,0.41639747266577054
2014-12-01,1201,18141444000000.0,183130.4030074544,3081.2031904879054,0.3897827977420154,0.5104545454545455,0.22516857582157568,0.3278340038553751,0.5463886673014444,0.6333333333333333,0.4140991518624937
2015-01-01,1251,18152056000000.0,183392.5989321858,3078.5978027725996,0.4063538273409224,0.2745,0.22516857582157568,0.3279249403192334,0.5463886673014444,0.65,0.42251650658868284
2015-02-01,1227,18152056000000.0,183655.17025445812,3074.196339450338,0.3991287037377014,0.26,0.22516857582157568,0.3285958770261057,0.5463886673014444,0.6375,0.42303931935134853
2015-03-01,1179,18152056000000.0,183892.65455801497,3070.226233203158,0.3840107895794873,0.2809090909090909,0.22516857582157568,0.3285958770261057,0.5463886673014444,0.6083333333333333,0.4222856260270074
2015-04-01,1199,18151998000000.0,184155.94183211768,3065.82694263772,0.3910853490537944,0.07681818181818183,0.22516857582157568,0.3285958770261057,0.5463886673014444,0.625,0.42970011063515384
2015-05-01,1199,18151998000000.0,184411.09487902225,3061.585033623464,0.3916272084009219,0.33199999999999996,0.22516857582157568,0.3287360704830307,0.5463886673014444,0.625,0.4204496370991174
2015-06-01,1182,18151998000000.0,184675.1244271393,3057.207893413288,0.3866272890851167,0.4977272727272728,0.22516857582157568,0.3287360704830307,0.5463886673014444,0.6041666666666666,0.4145488709844749
2015-07-01,1128,18150618000000.0,184930.9968155959,3052.74580810662,0.3695034145995962,0.5036363636363637,0.22516857582157568,0.32875830741754275,0.5463886673014444,0.5541666666666667,0.41434001211397314
2015-08-01,1118,18150618000000.0,185195.7707303871,3048.381305314321,0.366752019522939,0.5557142857142857,0.22516857582157568,0.33048309427001676,0.5463886673014444,0.5416666666666666,0.41250384423783465
2015-09-01,1125,18150618000000.0,185460.92373374195,3044.0230424403835,0.369576703039045,0.65,0.22516857582157568,0.3318411413574544,0.5463886673014444,0.5541666666666667,0.4092001874628901
2015-10-01,1159,18922179000000.0,185717.8848684282,3169.030033777371,0.3657270482282281,0.5714285714285714,0.22516857582157568,0.3324880157313845,0.5463886673014444,0.5333333333333333,0.4119513883498455
2015-11-01,1086,18922179000000.0,185983.78540576424,3164.499279728156,0.3431822553909041,0.6926315789473684,0.22516857582157568,0.33328329072344015,0.5463886673014444,0.5166666666666667,0.4077151277199926
2015-12-01,1076,18922179000000.0,186241.47097946343,3160.120846675201,0.3404933077581738,0.7277272727272728,0.22516857582157568,0.3350343718764501,0.5463886673014444,0.5125,0.4064966241048744
2016-01-01,1098,19264939000000.0,186508.12115826973,3212.7640283649566,0.3417617946123467,0.6652631578947369,0.22516857582157568,0.33719406471262714,0.5463886673014444,0.5125,0.40866787879902666
2016-02-01,1200,19264939000000.0,186775.1531119701,3208.170747936707,0.37404492911475,0.472,0.22516857582157568,0.33719406471262714,0.5463886673014444,0.5625,0.4154594381039971
2016-03-01,1245,19264939000000.0,187025.3033053546,3203.87975351604,0.3885913629042092,0.3372727272727273,0.22516857582157568,0.33925410375960735,0.5463886673014444,0.6083333333333333,0.42026061281968863
2016-04-01,1242,19381591000000.0,187293.07573168588,3218.671395470969,0.385873501018971,0.19047619047619047,0.22516857582157568,0.34112696157432,0.5463886673014444,0.5958333333333333,0.4255550746429312
2016-05-01,1261,19381591000000.0,187552.5753626054,3214.2180093334496,0.3923193748334141,0.2119047619047619,0.22516857582157568,0.3424712885505996,0.5463886673014444,0.625,0.4247780797604575
2016-06-01,1276,19381591000000.0,187821.1027077397,3209.622650152367,0.397554522473047,0.1740909090909091,0.22516857582157568,0.3447675373397272,0.5463886673014444,0.6333333333333333,0.42615015977171716
2016-07-01,1337,19573445000000.0,188081.33393434077,3236.909155865795,0.413048354346659,0.0385,0.22516857582157568,0.35318882326635015,0.5463886673014444,0.6791666666666667,0.4311066312920408
2016-08-01,1340,19573445000000.0,188350.61832658685,3232.2813552111584,0.4145678710300454,0.0882608695652174,0.22516857582157568,0.360634230737836,0.5463886673014444,0.6791666666666667,0.42928098177666335
2016-09-01,1327,19573445000000.0,188620.2882652473,3227.6601709111565,0.4111337407696774,0.11571428571428573,0.22516857582157568,0.3634146997470917,0.5463886673014444,0.6541666666666667,0.42827706971657786
2016-10-01,1267,19976827000000.0,188881.62678509133,3289.6199863461707,0.3851508700879689,0.0975,0.22516857582157568,0.36623917531015987,0.5463886673014444,0.5708333333333333,0.4289428643141483
2016-11-01,1238,19976827000000.0,189152.05699212628,3284.9168251534225,0.3768740780650295,0.32,0.22516857582157568,0.3670626056852404,0.5463886673014444,0.5291666666666667,0.4208801472735343
2016-12-01,1157,19976827000000.0,189414.13229194912,3280.371781172658,0.3527039241833738,0.5561904761904761,0.22516857582157568,0.3670626056852404,0.5463886673014444,0.4791666666666667,0.41248709227000624
2017-01-01,1192,19846420000000.0,189685.32491074913,3254.2984741764494,0.3662847797947157,0.421,0.22516857582157568,0.3670626056852404,0.5463886673014444,0.49166666666666664,0.4172704010576329
2017-02-01,1234,19846420000000.0,189956.90580805615,3249.6458120583648,0.3797336914137019,0.39999999999999997,0.22516857582157568,0.3682679964328634,0.5463886673014444,0.5333333333333333,0.4180183841428212
2017-03-01,1231,19846420000000.0,190202.53887909433,3245.449125277492,0.3793003533508624,0.4856521739130435,0.22516857582157568,0.369334026561281,0.5463886673014444,0.5291666666666667,0.4149759969886591
2017-04-01,1267,19844554000000.0,190474.86029459216,3240.504407712574,0.3909885130797761,0.3910526315789474,0.22516857582157568,0.36954005700246906,0.5463886673014444,0.5958333333333333,0.41833748087294076
2017-05-01,1246,19844554000000.0,190738.76837423036,3236.0208131995773,0.3850407867951975,0.4668181818181818,0.22516857582157568,0.37064482341259486,0.5463886673014444,0.5625,0.4156430803981461
2017-06-01,1260,19844554000000.0,191011.85753329252,3231.3942826061543,0.3899245619088601,0.4581818181818182,0.22516857582157568,0.37256529653785236,0.5463886673014444,0.5916666666666667,0.41594933129271405
2017-07-01,1237,20244900000000.0,191276.50963715435,3292.0235634181186,0.3757567271832097,0.546,0.22516857582157568,0.3737305837837619,0.5463886673014444,0.5041666666666667,0.41284573292354726
2017-08-01,1283,20244900000000.0,191550.36870424583,3287.3169658374427,0.3902878892827288,0.43347826086956526,0.22516857582157568,0.37489985113845287,0.5463886673014444,0.5916666666666667,0.4168265814169171
2017-09-01,1314,20244900000000.0,191824.61986751677,3282.617097267163,0.4002903662123517,0.368,0.22516857582157568,0.37631498792089707,0.5463886673014444,0.6291666666666667,0.41916074693784156
2017-10-01,1280,20492747000000.0,192090.3980756135,3318.2068788774704,0.385750511261979,0.49809523809523815,0.22516857582157568,0.3774155453218575,0.5463886673014444,0.5541666666666667,0.4145358620474432
2017-11-01,1282,20492747000000.0,192365.42242290016,3313.462847078351,0.386906405523878,0.4957142857142857,0.22516857582157568,0.3786284768699092,0.5463886673014444,0.5625,0.41462004474821534
2017-12-01,1264,20492747000000.0,192631.94992758983,3308.8783065343464,0.3820025648884889,0.503,0.22516857582157568,0.3795169605333133,0.5463886673014444,0.5166666666666667,0.4143624995508675
2018-01-01,1331,21089643000000.0,192907.7496386953,3400.3881252012197,0.391425905218169,0.54,0.22516857582157568,0.3802096616396673,0.5463886673014444,0.5958333333333333,0.4130570410081628
2018-02-01,1331,21089643000000.0,193183.9442244863,3395.5265990866205,0.3919863270569084,0.7573684210526316,0.22516857582157568,0.3807143644759745,0.5463886673014444,0.6,0.4054703364639078
2018-03-01,1325,21089643000000.0,193433.75017543748,3391.141517629555,0.390723888434532,0.7519047619047619,0.22516857582157568,0.3807797012368427,0.5463886673014444,0.5791666666666667,0.4056593138400956
2018-04-01,1335,21195070000000.0,193710.6978595392,3403.2212710013696,0.3922754042987006,0.7414285714285714,0.22516857582157568,0.3814092734904828,0.5463886673014444,0.6,0.4060219113401038
2018-05-01,1303,21195070000000.0,193979.089279795,3398.5125397986394,0.3834030284546786,0.8359090909090909,0.22516857582157568,0.38219436933700646,0.5463886673014444,0.5041666666666667,0.40276347555741077
2018-06-01,1282,21195070000000.0,194256.8177500928,3393.6536952036436,0.3777639426827465,0.7947619047619048,0.22516857582157568,0.38219436933700646,0.5463886673014444,0.4666666666666667,0.40417932931233885
2018-07-01,1238,21516058000000.0,194525.96583425347,3440.2821613421747,0.359854204376368,0.7747619047619048,0.22516857582157568,0.38219436933700646,0.5463886673014444,0.4041666666666667,0.40486931562065553
2018-08-01,1202,21516058000000.0,194804.47729198297,3435.363598827207,0.3498901835049858,0.79,0.22516857582157568,0.38219436933700646,0.5463886673014444,0.3958333333333333,0.4043435050350754
2018-09-01,1198,21516058000000.0,195083.3875069259,3430.452068368356,0.3492251097301619,0.8810526315789474,0.22516857582157568,0.38219436933700646,0.5463886673014444,0.39166666666666666,0.4012158143700448
2018-10-01,1215,21974096000000.0,195353.68082587965,3498.6327443670725,0.347278519574881,1.040909090909091,0.22516857582157568,0.38219436933700646,0.5463886673014444,0.3875,0.39578309666568107
2018-11-01,1221,21974096000000.0,195633.377359894,3493.630758174356,0.3494931446728074,1.113,0.22516857582157568,0.38219436933700646,0.5463886673014444,0.39166666666666666,0.39335721667787743
2018-12-01,1250,21974096000000.0,195904.4327046904,3488.796935495236,0.3582896978847988,1.016315789473684,0.22516857582157568,0.38219436933700646,0.5463886673014444,0.4,0.3966140861809742
2019-01-01,1292,22027880000000.0,196184.91777461025,3492.3360145950264,0.3699529468529164,0.92,0.22516857582157568,0.38219436933700646,0.5463886673014444,0.44166666666666665,0.3998853567848174
2019-02-01,1320,22027880000000.0,196465.80442745177,3487.343030820592,0.3785116601189061,0.7994736842105263,0.22516857582157568,0.38219436933700646,0.5463886673014444,0.4708333333333333,0.40401694736668126
2019-03-01,1301,22027880000000.0,196719.8541483093,3482.83937496262,0.3735457940876079,0.6580952380952381,0.22516857582157568,0.38219436933700646,0.5463886673014444,0.44583333333333336,0.4089177765426167
2019-04-01,1286,22023283000000.0,197001.5066932958,3477.1341736404934,0.3698448020064703,0.5957142857142858,0.22516857582157568,0.38219436933700646,0.5463886673014444,0.42916666666666664,0.4110990478531703
2019-05-01,1284,22023283000000.0,197274.4576183515,3472.3231758017664,0.3697812487466757,0.5686363636363636,0.22631023196582753,0.38219436933700646,0.5463886673014444,0.425,0.4120494979169023
2019-06-01,1359,22023283000000.0,197556.90421373764,3467.358804331233,0.3919409777558678,0.374,0.2273502302360314,0.38289431177857125,0.5463886673014444,0.5916666666666667,0.4189463163730816
2019-07-01,1413,22719402000000.0,197830.6246571058,3572.007082079216,0.3955759234322436,0.3063636363636364,0.2292777686371277,0.3834858494625758,0.5463886673014444,0.6083333333333333,0.42136989848159495
2019-08-01,1500,22719402000000.0,198113.8675415222,3566.900192785503,0.4205332134142513,0.04,0.22948738799908278,0.38369353371939546,0.5463886673014444,0.6791666666666667,0.4310514852779684
2019-09-01,1511,22719402000000.0,198397.5159573457,3561.8006047982144,0.4242236350806623,0.1125,0.23140037055802276,0.3839145925971982,0.5463886673014444,0.6875,0.42839448774157407
2019-10-01,1495,23201380000000.0,198672.40109106,3632.329301356053,0.4115816259946127,0.1459090909090909,0.23140037055802276,0.3840643213954183,0.5463886673014444,0.65,0.427175621873246
2019-11-01,1471,23201380000000.0,198956.84918415223,3627.1361695413366,0.4055541152142664,0.17157894736842105,0.23168809072191834,0.38457904687582983,0.5463886673014444,0.6166666666666667,0.4262414634210844
2019-12-01,1479,23201380000000.0,199232.50928920685,3622.117627431366,0.4083246741627319,0.14476190476190476,0.23240710024070604,0.3850958245080391,0.5463886673014444,0.6291666666666667,0.4272174171824809
2020-01-01,1561,23223813000000.0,199517.75931406225,3620.436249041624,0.4311635097602442,0.03666666666666667,0.2336106286072141,0.38545057406810285,0.5463886673014444,0.7208333333333333,0.43117404155690825
2020-02-01,1597,23223813000000.0,199803.41774403668,3615.260120693066,0.4417386153928659,-0.11157894736842106,0.2336106286072141,0.3858120012396165,0.5463886673014444,0.7416666666666667,0.43665995149544046
2020-03-01,1592,23223813000000.0,200071.01684785105,3610.424635855754,0.4409453625453282,-0.11681818181818181,0.23505566370621342,0.3862502111698423,0.5463886673014444,0.7291666666666666,0.43685510401749766
2020-04-01,1683,26477241000000.0,200357.4674011884,4110.324716367605,0.4094567013886213,-0.4457142857142857,0.2371247176994843,0.3867668221258951,0.5463886673014444,0.6208333333333333,0.4492821294938548
2020-05-01,1716,26477241000000.0,200635.0681007309,4104.63762972113,0.4180637013057314,-0.4415,0.23778031934553762,0.38731441982165693,0.5463886673014444,0.6583333333333333,0.4491206821064802
2020-06-01,1732,26477241000000.0,200922.3262312778,4098.76923990999,0.4225658724905516,-0.5445454545454546,0.2380196402844155,0.38815687074128824,0.5463886673014444,0.6666666666666666,0.4530849915396086
2020-07-01,1847,26945391000000.0,201200.7095580336,4165.469122144899,0.4434074400361742,-0.8327272727272728,0.23906460538184884,0.38914351597516983,0.5463886673014444,0.75,0.4643585234861076
2020-08-01,1969,26945391000000.0,201488.77754255632,4159.513761706255,0.4733726374768155,-1.0114285714285716,0.2399184483112973,0.3897396232826635,0.5463886673014444,0.7916666666666666,0.4714896914689058
2020-09-01,1922,26945391000000.0,201777.25796679605,4153.566915631037,0.4627348105954367,-0.9766666666666668,0.24366794063548167,0.38985367338164867,0.5463886673014444,0.775,0.4700939720853941
2020-10-01,1900,27747798000000.0,202056.82582463475,4271.33796138608,0.4448254896185822,-0.9166666666666666,0.2451797330580238,0.3901061832974475,0.5463886673014444,0.7458333333333333,0.46769463535226985
2020-11-01,1866,27747798000000.0,202346.1195488081,4265.23124054158,0.4374909341991652,-0.8421052631578947,0.24887092142930117,0.39050582800958794,0.5463886673014444,0.7,0.4647300611396109
2020-12-01,1858,27747798000000.0,202626.47557978137,4259.32982366918,0.4362188599894418,-0.9822727272727273,0.24981660341978976,0.3908561783620236,0.5463886673014444,0.6958333333333333,0.47031878033167135
2021-01-01,1867,28132570000000.0,202916.5848967884,4312.218924395067,0.4329557549682868,-1.0005263157894737,0.2511686447044979,0.3910369280692404,0.5463886673014444,0.6916666666666667,0.4710515113972486
2021-02-01,1808,28132570000000.0,203207.10957617871,4306.053756143408,0.4198739965613627,-0.9221052631578948,0.25454100175991057,0.39125559008267863,0.5463886673014444,0.625,0.46791161344724574
2021-03-01,1718,28132570000000.0,203469.8764714893,4300.492793527396,0.3994891010131989,-0.6643478260869565,0.2578013393347686,0.39152654387205393,0.5463886673014444,0.5416666666666666,0.4577379755278978
2021-04-01,1760,28529436000000.0,203761.19332298049,4354.9246812206175,0.4041401697690669,-0.7145454545454546,0.2584531038943872,0.39178406166721275,0.5463886673014444,0.55,0.4597017700083518
2021-05-01,1850,28529436000000.0,204043.50997700763,4348.899163600962,0.4253950092667057,-0.8470000000000001,0.25882258948953724,0.39196365175053677,0.5463886673014444,0.65,0.4649240991023324
2021-06-01,1835,28529436000000.0,204335.64812504468,4342.681553706106,0.4225499791560781,-0.8236363636363637,0.25990040667360875,0.3921308390394862,0.5463886673014444,0.6291666666666667,0.4639986429695923
2021-07-01,1808,28428919000000.0,204618.76070176432,4321.393691713108,0.4183835422047057,-1.0090476190476192,0.26373929119664763,0.3922973889500044,0.5463886673014444,0.6125,0.47139396219552204
2021-08-01,1785,28428919000000.0,204911.72246179183,4315.2154063203225,0.4136525832257602,-1.0654545454545454,0.26564716833774127,0.39389818492520673,0.5463886673014444,0.6,0.4736671086637825
2021-09-01,1775,28428919000000.0,205205.1036681718,4309.045954006199,0.4119241286693055,-0.9695238095238095,0.2661044556953719,0.39552963331737756,0.5463886673014444,0.5791666666666667,0.4698076925409861
2021-10-01,1777,29617215000000.0,205489.42089910337,4482.947855435052,0.3963909590975042,-0.9525,0.26639218864514325,0.39586715240613235,0.5463886673014444,0.5041666666666667,0.46912609566599467
2021-11-01,1822,29617215000000.0,205783.6292219725,4476.538596471917,0.4070108993220718,-1.0565,0.26785149371231787,0.3962747604110135,0.5463886673014444,0.5458333333333333,0.4733055182589672
2021-12-01,1790,29617215000000.0,206068.74801573335,4470.344812615121,0.4004165394465091,-0.9931818181818183,0.26845175352644784,0.3969723144712253,0.5463886673014444,0.5208333333333334,0.47075655322584603
2022-01-01,1816,30400960000000.0,206363.7857869441,4582.080860404911,0.3963264846966326,-0.6855,0.26878184641094627,0.3969723144712253,0.5463886673014444,0.49166666666666664,0.45856445043995203
2022-02-01,1856,30400960000000.0,206659.24597682463,4575.529871240771,0.4056360798048289,-0.5236842105263158,0.26966045600855915,0.3983408354910756,0.5463886673014444,0.5291666666666667,0.4522796139358292
2022-03-01,1948,30400960000000.0,206926.47682601007,4569.6208993599375,0.4262935685261887,-0.7186956521739131,0.2711881221385377,0.39930886171576224,0.5463886673014444,0.6541666666666667,0.6265763106911242
2022-04-01,1937,30568582000000.0,207222.74264562177,4588.247255003824,0.4221655661402201,-0.1365,0.2715752017297501,0.3998599251617483,0.5463886673014444,0.6208333333333333,0.596225399520189
2022-05-01,1849,30568582000000.0,207509.85537002215,4581.8989099227765,0.4035444771589609,0.20952380952380953,0.27185494372588304,0.4002607287721598,0.5463886673014444,0.5083333333333333,0.5788877546447442
2022-06-01,1837,30568582000000.0,207806.95643858385,4575.34818089277,0.4014994984800377,0.5257142857142857,0.27211237834682905,0.4003534478589209,0.5463886673014444,0.5041666666666667,0.5634861248175222
2022-07-01,1733,30928912000000.0,208094.878607023,4622.875403479916,0.3748749098224596,0.534,0.27220477985939284,0.4003534478589209,0.5463886673014444,0.29583333333333334,0.5630880857607706
2022-08-01,1765,30928912000000.0,208392.8172793145,4616.266090462971,0.382343644281343,0.3895652173913044,0.2724749298070421,0.4003534478589209,0.5463886673014444,0.3416666666666667,0.5700670604620556
2022-09-01,1681,30928912000000.0,208691.18252362468,4609.666226763768,0.3646684851584476,1.1366666666666667,0.2737150706400579,0.4003534478589209,0.5463886673014444,0.22916666666666666,0.5348778704120829
2022-10-01,1664,31419689000000.0,208980.32981126185,4676.332781193935,0.3558343851600648,1.59,0.2742320543799226,0.4003534478589209,0.5463886673014444,0.20833333333333334,0.5145931072011138
2022-11-01,1725,31419689000000.0,209279.53622333595,4669.64704030223,0.3694069348522654,1.52,0.2757390839390321,0.4003534478589209,0.5463886673014444,0.25,0.5176743429727021
2022-12-01,1798,31419689000000.0,209569.4986909649,4663.186069658985,0.38557329112357,1.3566666666666667,0.2775768020956064,0.4003534478589209,0.5463886673014444,0.375,0.5249358324083045
2023-01-01,1898,31458438000000.0,209869.54864226948,4662.261875877499,0.4070985394064274,1.2945,0.2785035733628902,0.40095765333871064,0.5463886673014444,0.5375,0.5277263291783791
2023-02-01,1855,31458438000000.0,210170.02818840463,4655.596252122759,0.3984452043396582,1.4131578947368422,0.2787463531217996,0.40095765333871064,0.5463886673014444,0.475,0.5224128894546581
2023-03-01,1913,31458438000000.0,210441.79882630007,4649.58388019722,0.4114346679812682,1.3608695652173914,0.2801789744906755,0.4025206891499017,0.5463886673014444,0.5625,0.5247477088269675
2023-04-01,2000,32332274000000.0,210743.0976884184,4771.905435098962,0.4191197891914057,1.1935,0.28396368720570053,0.4038422136285307,0.5463886673014444,0.6041666666666666,0.5322916137395528
2023-05-01,1992,32332274000000.0,211035.08796011063,4765.302978711482,0.4180216890508457,1.36,0.2844612846509618,0.4048465252083033,0.5463886673014444,0.5916666666666667,0.5247866254150684
2023-06-01,1943,32332274000000.0,211337.23626061017,4758.490037358321,0.4083228050801295,1.5476190476190477,0.28682945548937094,0.40559509543907324,0.5463886673014444,0.525,0.5164564197729961
2023-07-01,1951,33167334000000.0,211630.0497273917,4874.635733011852,0.4002350343406176,1.6030000000000002,0.2892179462035653,0.40559509543907324,0.5463886673014444,0.4708333333333333,0.5140229002147466
2023-08-01,1919,33167334000000.0,211933.04986105583,4867.66647890243,0.3942340767013066,1.8326086956521739,0.28957870993061224,0.40559509543907324,0.5463886673014444,0.425,0.5040552788766106
2023-09-01,1916,33167334000000.0,212236.48381345763,4860.707188717594,0.3941813249823634,2.037,0.29014022443091736,0.40559509543907324,0.5463886673014444,0.42083333333333334,0.4953451039321821
2023-10-01,1916,34001494000000.0,212530.54321208777,4976.059736068282,0.3850436091255373,2.4119047619047618,0.2944671273067085,0.40559509543907324,0.5463886673014444,0.32916666666666666,0.47975782278879014
2023-11-01,1984,34001494000000.0,212834.83262223503,4968.945476323809,0.3992798893554833,2.198571428571429,0.31363809237820567,0.40559509543907324,0.5463886673014444,0.4583333333333333,0.4885663532867086
2023-12-01,2026,34001494000000.0,213129.7210493513,4962.070393352156,0.4082973112824632,1.8355000000000001,0.3311153483365691,0.40573581503001027,0.5463886673014444,0.5208333333333334,0.503931003703498
2024-01-01,2034,34586533000000.0,213434.86832899775,5040.232807930914,0.4035527876409712,1.7919047619047621,0.3360183843553758,0.40573581503001027,0.5463886673014444,0.48333333333333334,0.5058080875455979
2024-02-01,2023,34586533000000.0,213740.45250154604,5033.026800111448,0.4019450085096316,1.925,0.3378541792986323,0.40573581503001027,0.5463886673014444,0.475,0.5000991964900051
2024-03-01,2158,34586533000000.0,214026.7176424735,5026.2950231534305,0.429342087971211,1.8969999999999998,0.3402451053681746,0.406094618385817,0.5463886673014444,0.6708333333333333,0.5012948319036077
2024-04-01,2331,34831634000000.0,214333.14919194824,5054.677370497229,0.4611570292508499,2.145,0.3416347335617128,0.40662806039676813,0.5463886673014444,0.7708333333333334,0.4908036068008446
2024-05-01,2351,34831634000000.0,214630.11357726704,5047.683668013937,0.4657581882354813,2.148181818181818,0.3430399440439994,0.40695668531151435,0.5463886673014444,0.7875,0.4906704417911429
2024-06-01,2326,34831634000000.0,214937.40903547837,5040.4670077190685,0.4614651770238588,2.05,0.34604103382724305,0.4070547170056034,0.5463886673014444,0.7666666666666667,0.4947962251482023
2024-07-01,2398,35464674000000.0,215235.2106391821,5124.9730962996955,0.4679048952923071,1.9740909090909091,0.34718657237234907,0.4076974847440958,0.5463886673014444,0.7875,0.4980098312185988
